Date,Close
2024-08-29,264.0547180175781
2024-08-30,263.858642578125
2024-09-02,260.892578125
2024-09-03,262.8536071777344
2024-09-04,254.51918029785156
2024-09-05,257.3381652832031
2024-09-06,255.18101501464844
2024-09-09,252.41102600097656
2024-09-10,257.68133544921875
2024-09-11,252.2639617919922
2024-09-12,259.76495361328125
2024-09-13,269.96240234375
2024-09-16,270.3791198730469
2024-09-17,270.4526672363281
2024-09-18,263.66253662109375
2024-09-19,261.4318542480469
2024-09-20,264.1528015136719
2024-09-23,262.0691833496094
2024-09-24,264.32440185546875
2024-09-25,262.9271240234375
2024-09-26,265.672607421875
2024-09-27,265.5745544433594
2024-09-30,265.4029541015625
2024-10-01,268.0013732910156
2024-10-03,259.78948974609375
2024-10-04,261.5544128417969
2024-10-07,260.5248718261719
2024-10-08,258.2696533203125
2024-10-09,260.54937744140625
2024-10-10,257.3381652832031
2024-10-11,259.32373046875
2024-10-14,269.37408447265625
2024-10-15,261.2847595214844
2024-10-16,260.94158935546875
2024-10-17,259.25018310546875
2024-10-18,269.0063781738281
2024-10-21,268.58966064453125
2024-10-22,267.486572265625
2024-10-23,268.2464904785156
2024-10-24,268.1484375
2024-10-25,266.3099670410156
2024-10-28,273.9580078125
2024-10-29,275.6249084472656
2024-10-30,277.2427673339844
2024-10-31,270.52618408203125
2024-11-01,270.2075500488281
2024-11-04,264.9372253417969
2024-11-05,266.53057861328125
2024-11-06,276.5318908691406
2024-11-07,276.1396789550781
2024-11-08,278.8851318359375
2024-11-11,280.5520324707031
2024-11-12,279.64508056640625
2024-11-13,278.9341735839844
2024-11-14,277.4879150390625
2024-11-18,271.114501953125
2024-11-19,275.35528564453125
2024-11-21,273.1736145019531
2024-11-22,280.13531494140625
2024-11-25,285.69976806640625
2024-11-26,288.7884216308594
2024-11-27,285.6752624511719
2024-11-28,280.5765380859375
2024-11-29,283.3465270996094
2024-12-02,286.5822448730469
2024-12-03,286.0184631347656
2024-12-04,288.42071533203125
2024-12-05,293.47039794921875
2024-12-06,291.4603576660156
2024-12-09,298.2259521484375
2024-12-10,301.9029235839844
2024-12-11,302.98150634765625
2024-12-12,302.98150634765625
2024-12-13,303.9620056152344
2024-12-16,303.0795593261719
2024-12-17,302.7853698730469
2024-12-18,306.5603942871094
2024-12-19,306.60943603515625
2024-12-20,299.20648193359375
2024-12-23,301.9029235839844
2024-12-24,299.3045349121094
2024-12-26,298.56915283203125
2024-12-27,303.0795593261719
2024-12-30,297.7356872558594
2024-12-31,296.1178283691406
2025-01-01,294.450927734375
2025-01-02,297.7356872558594
2025-01-03,288.71490478515625
2025-01-06,288.4697570800781
2025-01-07,288.0285339355469
2025-01-08,291.7054748535156
2025-01-09,286.4596862792969
2025-01-10,294.7451171875
2025-01-13,286.16552734375
2025-01-14,287.195068359375
2025-01-15,286.8518981933594
2025-01-16,282.4395446777344
2025-01-17,276.3603210449219
2025-01-20,294.3038635253906
2025-01-21,292.4898986816406
2025-01-22,303.030517578125
2025-01-23,311.4630126953125
2025-01-24,313.8162536621094
2025-01-27,302.04998779296875
2025-01-28,303.54998779296875
2025-01-29,312.29998779296875
2025-01-30,309.29998779296875
2025-01-31,312.0
2025-02-01,304.95001220703125
2025-02-03,313.5
2025-02-04,316.25
2025-02-05,317.1000061035156
2025-02-06,317.8999938964844
2025-02-07,318.04998779296875
2025-02-10,318.8999938964844
2025-02-11,312.8999938964844
2025-02-12,310.20001220703125
2025-02-13,308.5
2025-02-14,308.1000061035156
2025-02-17,305.45001220703125
2025-02-18,312.1000061035156
2025-02-19,314.04998779296875
2025-02-20,313.1499938964844
2025-02-21,306.25
2025-02-24,295.0
2025-02-25,291.29998779296875
2025-02-27,294.6499938964844
2025-02-28,277.6499938964844
2025-03-03,283.6000061035156
2025-03-04,279.8500061035156
2025-03-05,285.0
2025-03-06,285.75
2025-03-07,284.75
2025-03-10,280.8999938964844
2025-03-11,277.95001220703125
2025-03-12,268.3999938964844
2025-03-13,263.95001220703125
2025-03-17,259.79998779296875
2025-03-18,261.3999938964844
2025-03-19,265.75
2025-03-20,267.95001220703125
2025-03-21,264.3500061035156
2025-03-24,269.3999938964844
2025-03-25,271.1000061035156
2025-03-26,267.25
2025-03-27,272.04998779296875
2025-03-28,262.1000061035156
2025-04-01,262.6499938964844
2025-04-02,263.6499938964844
2025-04-03,256.3999938964844
2025-04-04,246.25
