Date,Close
2024-08-29,7063.0498046875
2024-08-30,7206.14990234375
2024-09-02,7435.7001953125
2024-09-03,7351.5498046875
2024-09-04,7298.14990234375
2024-09-05,7243.39990234375
2024-09-06,7317.64990234375
2024-09-09,7346.75
2024-09-10,7240.10009765625
2024-09-11,7350.25
2024-09-12,7425.2998046875
2024-09-13,7597.0
2024-09-16,7342.10009765625
2024-09-17,7363.75
2024-09-18,7632.25
2024-09-19,7587.7001953125
2024-09-20,7582.64990234375
2024-09-23,7592.7998046875
2024-09-24,7555.35009765625
2024-09-25,7623.7998046875
2024-09-26,7768.39990234375
2024-09-27,7756.2001953125
2024-09-30,7701.89990234375
2024-10-01,7702.2998046875
2024-10-03,7433.2998046875
2024-10-04,7209.64990234375
2024-10-07,7272.25
2024-10-08,7190.7998046875
2024-10-09,7308.7001953125
2024-10-10,7319.64990234375
2024-10-11,7299.7998046875
2024-10-14,7209.9501953125
2024-10-15,7013.10009765625
2024-10-16,6957.25
2024-10-17,6904.35009765625
2024-10-18,6897.25
2024-10-21,6784.5
2024-10-22,6677.39990234375
2024-10-23,6997.35009765625
2024-10-24,7040.60009765625
2024-10-25,6907.60009765625
2024-10-28,6907.39990234375
2024-10-29,7018.7001953125
2024-10-31,6891.5498046875
2024-11-01,6923.7998046875
2024-11-04,6844.4501953125
2024-11-06,7000.85009765625
2024-11-07,6906.75
2024-11-08,6899.39990234375
2024-11-11,6780.25
2024-11-12,6645.9501953125
2024-11-13,6564.7998046875
2024-11-14,6552.89990234375
2024-11-18,6566.64990234375
2024-11-19,6601.7998046875
2024-11-21,6464.4501953125
2024-11-22,6685.4501953125
2024-11-25,6686.5
2024-11-26,6619.10009765625
2024-11-27,6704.14990234375
2024-11-28,6513.9501953125
2024-11-29,6577.4501953125
2024-12-02,6651.10009765625
2024-12-03,6672.5498046875
2024-12-04,6732.0498046875
2024-12-05,6845.14990234375
2024-12-06,6858.4501953125
2024-12-09,6869.5
2024-12-10,6934.89990234375
2024-12-11,7115.75
2024-12-12,7123.0498046875
2024-12-13,7186.2998046875
2024-12-16,7207.89990234375
2024-12-17,7148.10009765625
2024-12-18,7073.0
2024-12-19,6915.4501953125
2024-12-20,6836.60009765625
2024-12-23,6866.25
2024-12-24,6805.9501953125
2024-12-26,6816.7001953125
2024-12-27,6910.10009765625
2024-12-30,6887.5
2024-12-31,6821.39990234375
2025-01-01,6936.64990234375
2025-01-02,7387.7001953125
2025-01-03,7411.5
2025-01-06,7347.0498046875
2025-01-07,7359.7001953125
2025-01-08,7353.2998046875
2025-01-09,7277.75
2025-01-10,7277.4501953125
2025-01-13,7147.10009765625
2025-01-14,7334.35009765625
2025-01-15,7176.0498046875
2025-01-16,7261.0498046875
2025-01-17,7180.60009765625
2025-01-20,7437.7001953125
2025-01-21,7287.0498046875
2025-01-22,7391.5
2025-01-23,7444.64990234375
2025-01-24,7439.25
2025-01-27,7293.2998046875
2025-01-28,7604.7001953125
2025-01-29,7758.10009765625
2025-01-30,7899.2998046875
2025-01-31,7885.5498046875
2025-02-01,8001.35009765625
2025-02-03,8423.7998046875
2025-02-04,8479.900390625
2025-02-05,8509.849609375
2025-02-06,8507.7998046875
2025-02-07,8470.349609375
2025-02-10,8286.099609375
2025-02-11,8187.89990234375
2025-02-12,8219.0
2025-02-13,8405.650390625
2025-02-14,8390.0498046875
2025-02-17,8425.7001953125
2025-02-18,8461.2001953125
2025-02-19,8440.4501953125
2025-02-20,8398.0498046875
2025-02-21,8396.25
2025-02-24,8354.900390625
2025-02-25,8492.400390625
2025-02-27,8695.5
2025-02-28,8542.25
2025-03-03,8627.7998046875
2025-03-04,8588.5
2025-03-05,8309.0
2025-03-06,8403.599609375
2025-03-07,8404.5498046875
2025-03-10,8343.650390625
2025-03-11,8342.400390625
2025-03-12,8490.0498046875
2025-03-13,8419.25
2025-03-17,8580.0
2025-03-18,8679.75
2025-03-19,8737.150390625
2025-03-20,8679.7998046875
2025-03-21,8918.599609375
2025-03-24,9094.900390625
2025-03-25,9071.599609375
2025-03-26,8864.9501953125
2025-03-27,8986.0
2025-03-28,8948.75
2025-04-01,8696.900390625
2025-04-02,8667.9501953125
2025-04-03,8598.099609375
2025-04-04,8720.849609375
