Date,Close
2024-08-29,1638.5
2024-08-30,1632.949951171875
2024-09-02,1626.1500244140625
2024-09-03,1637.800048828125
2024-09-04,1641.949951171875
2024-09-05,1645.25
2024-09-06,1637.0
2024-09-09,1647.5
2024-09-10,1650.5999755859375
2024-09-11,1644.3499755859375
2024-09-12,1666.0
2024-09-13,1665.3499755859375
2024-09-16,1671.0
2024-09-17,1668.699951171875
2024-09-18,1694.3499755859375
2024-09-19,1708.1500244140625
2024-09-20,1742.1500244140625
2024-09-23,1759.25
2024-09-24,1768.449951171875
2024-09-25,1778.8499755859375
2024-09-26,1782.300048828125
2024-09-27,1752.8499755859375
2024-09-30,1732.0
2024-10-01,1726.1500244140625
2024-10-03,1682.1500244140625
2024-10-04,1656.800048828125
2024-10-07,1619.6500244140625
2024-10-08,1651.300048828125
2024-10-09,1633.699951171875
2024-10-10,1662.300048828125
2024-10-11,1650.25
2024-10-14,1688.5
2024-10-15,1684.4000244140625
2024-10-16,1699.949951171875
2024-10-17,1673.3499755859375
2024-10-18,1681.1500244140625
2024-10-21,1728.800048828125
2024-10-22,1714.0999755859375
2024-10-23,1735.699951171875
2024-10-24,1750.0999755859375
2024-10-25,1742.5999755859375
2024-10-28,1734.300048828125
2024-10-29,1751.0
2024-10-31,1734.949951171875
2024-11-01,1737.800048828125
2024-11-04,1714.050048828125
2024-11-06,1754.1500244140625
2024-11-07,1746.1500244140625
2024-11-08,1754.550048828125
2024-11-11,1766.5999755859375
2024-11-12,1718.3499755859375
2024-11-13,1681.25
2024-11-14,1693.0999755859375
2024-11-18,1704.5
2024-11-19,1742.25
2024-11-21,1741.949951171875
2024-11-22,1745.949951171875
2024-11-25,1784.5999755859375
2024-11-26,1785.4000244140625
2024-11-27,1811.0
2024-11-28,1792.9000244140625
2024-11-29,1797.6500244140625
2024-12-02,1804.550048828125
2024-12-03,1826.8499755859375
2024-12-04,1860.050048828125
2024-12-05,1863.800048828125
2024-12-06,1856.5
2024-12-09,1869.800048828125
2024-12-10,1868.050048828125
2024-12-11,1863.699951171875
2024-12-12,1858.949951171875
2024-12-13,1872.050048828125
2024-12-16,1864.800048828125
2024-12-17,1832.8499755859375
2024-12-18,1811.199951171875
2024-12-19,1793.449951171875
2024-12-20,1772.050048828125
2024-12-23,1801.0
2024-12-24,1797.6500244140625
2024-12-26,1791.75
2024-12-27,1797.8499755859375
2024-12-30,1778.699951171875
2024-12-31,1772.449951171875
2025-01-01,1782.449951171875
2025-01-02,1793.3499755859375
2025-01-03,1749.300048828125
2025-01-06,1710.300048828125
2025-01-07,1714.0999755859375
2025-01-08,1694.1500244140625
2025-01-09,1667.75
2025-01-10,1657.1500244140625
2025-01-13,1630.0999755859375
2025-01-14,1644.25
2025-01-15,1642.75
2025-01-16,1652.75
2025-01-17,1636.699951171875
2025-01-20,1651.25
2025-01-21,1641.75
2025-01-22,1665.050048828125
2025-01-23,1664.800048828125
2025-01-24,1649.550048828125
2025-01-27,1629.699951171875
2025-01-28,1670.550048828125
2025-01-29,1677.0999755859375
2025-01-30,1692.0999755859375
2025-01-31,1699.25
2025-02-01,1689.8499755859375
2025-02-03,1680.1500244140625
2025-02-04,1722.25
2025-02-05,1737.5
2025-02-06,1744.699951171875
2025-02-07,1732.0999755859375
2025-02-10,1715.4000244140625
2025-02-11,1699.9000244140625
2025-02-12,1707.050048828125
2025-02-13,1697.75
2025-02-14,1695.0
2025-02-17,1717.25
2025-02-18,1722.5
2025-02-19,1726.949951171875
2025-02-20,1686.4000244140625
2025-02-21,1691.550048828125
2025-02-24,1675.75
2025-02-25,1683.5999755859375
2025-02-27,1699.449951171875
2025-02-28,1731.0999755859375
2025-03-03,1701.25
2025-03-04,1711.1500244140625
2025-03-05,1689.75
2025-03-06,1689.75
2025-03-07,1689.3499755859375
2025-03-10,1687.050048828125
2025-03-11,1684.949951171875
2025-03-12,1711.8499755859375
2025-03-13,1705.800048828125
2025-03-17,1709.9000244140625
2025-03-18,1733.1500244140625
2025-03-19,1743.8499755859375
2025-03-20,1767.300048828125
2025-03-21,1769.8499755859375
2025-03-24,1801.1500244140625
2025-03-25,1821.449951171875
2025-03-26,1805.949951171875
2025-03-27,1825.25
2025-03-28,1828.5
2025-04-01,1767.300048828125
2025-04-02,1797.4000244140625
2025-04-03,1793.699951171875
2025-04-04,1817.0
