Date,Close
2024-08-29,814.5
2024-08-30,815.6500244140625
2024-09-02,822.0999755859375
2024-09-03,824.75
2024-09-04,816.5
2024-09-05,818.5999755859375
2024-09-06,782.5999755859375
2024-09-09,784.2999877929688
2024-09-10,782.5999755859375
2024-09-11,768.2999877929688
2024-09-12,788.0499877929688
2024-09-13,790.5499877929688
2024-09-16,785.4500122070312
2024-09-17,783.0499877929688
2024-09-18,792.3499755859375
2024-09-19,790.3499755859375
2024-09-20,781.9000244140625
2024-09-23,801.7999877929688
2024-09-24,798.3499755859375
2024-09-25,792.9500122070312
2024-09-26,801.9000244140625
2024-09-27,802.6500244140625
2024-09-30,787.5999755859375
2024-10-01,797.0
2024-10-03,794.3499755859375
2024-10-04,796.5999755859375
2024-10-07,769.7999877929688
2024-10-08,782.0499877929688
2024-10-09,797.0
2024-10-10,796.9500122070312
2024-10-11,800.0
2024-10-14,805.25
2024-10-15,804.5999755859375
2024-10-16,805.8499755859375
2024-10-17,810.9000244140625
2024-10-18,819.9500122070312
2024-10-21,814.1500244140625
2024-10-22,790.4500122070312
2024-10-23,785.9500122070312
2024-10-24,794.7000122070312
2024-10-25,780.5999755859375
2024-10-28,792.0499877929688
2024-10-29,832.6500244140625
2024-10-31,820.5
2024-11-01,821.0499877929688
2024-11-04,829.8499755859375
2024-11-06,854.75
2024-11-07,859.25
2024-11-08,843.25
2024-11-11,847.7999877929688
2024-11-12,826.4000244140625
2024-11-13,808.3499755859375
2024-11-14,804.0499877929688
2024-11-18,813.7000122070312
2024-11-19,802.0
2024-11-21,780.8499755859375
2024-11-22,816.0499877929688
2024-11-25,844.75
2024-11-26,839.3499755859375
2024-11-27,834.2000122070312
2024-11-28,838.75
2024-11-29,839.0
2024-12-02,836.2000122070312
2024-12-03,853.9500122070312
2024-12-04,859.4500122070312
2024-12-05,864.8499755859375
2024-12-06,864.0
2024-12-09,857.8499755859375
2024-12-10,867.5999755859375
2024-12-11,861.5499877929688
2024-12-12,853.75
2024-12-13,861.7000122070312
2024-12-16,860.7000122070312
2024-12-17,850.2000122070312
2024-12-18,839.0499877929688
2024-12-19,832.7999877929688
2024-12-20,812.5
2024-12-23,820.9500122070312
2024-12-24,811.8499755859375
2024-12-26,811.6500244140625
2024-12-27,799.5499877929688
2024-12-30,788.2999877929688
2024-12-31,795.0499877929688
2025-01-01,793.3499755859375
2025-01-02,801.0499877929688
2025-01-03,793.5
2025-01-06,776.75
2025-01-07,779.0
2025-01-08,771.2000122070312
2025-01-09,760.3499755859375
2025-01-10,743.1500244140625
2025-01-13,729.5999755859375
2025-01-14,748.0999755859375
2025-01-15,754.0
2025-01-16,766.4000244140625
2025-01-17,764.0999755859375
2025-01-20,779.0499877929688
2025-01-21,759.0
2025-01-22,753.25
2025-01-23,745.9500122070312
2025-01-24,744.3499755859375
2025-01-27,749.2000122070312
2025-01-28,751.6500244140625
2025-01-29,758.7000122070312
2025-01-30,762.2000122070312
2025-01-31,773.0999755859375
2025-02-01,766.0999755859375
2025-02-03,761.0
2025-02-04,779.2000122070312
2025-02-05,766.0999755859375
2025-02-06,752.3499755859375
2025-02-07,737.0499877929688
2025-02-10,736.8499755859375
2025-02-11,731.0
2025-02-12,733.25
2025-02-13,727.2999877929688
2025-02-14,722.0
2025-02-17,728.0499877929688
2025-02-18,725.75
2025-02-19,726.7999877929688
2025-02-20,729.6500244140625
2025-02-21,721.5499877929688
2025-02-24,716.4000244140625
2025-02-25,711.0
2025-02-27,703.9500122070312
2025-02-28,688.25
2025-03-03,695.1500244140625
2025-03-04,716.1500244140625
2025-03-05,730.25
2025-03-06,731.9500122070312
2025-03-07,732.75
2025-03-10,728.3499755859375
2025-03-11,729.9500122070312
2025-03-12,722.9000244140625
2025-03-13,727.75
2025-03-17,722.7000122070312
2025-03-18,737.0499877929688
2025-03-19,745.0499877929688
2025-03-20,749.2000122070312
2025-03-21,753.0
2025-03-24,781.4000244140625
2025-03-25,773.0499877929688
2025-03-26,763.3499755859375
2025-03-27,772.4000244140625
2025-03-28,771.5999755859375
2025-04-01,771.5
2025-04-02,775.8499755859375
2025-04-03,779.2000122070312
2025-04-04,767.7999877929688
