Date,Close
2024-08-29,11223.7998046875
2024-08-30,11300.650390625
2024-09-02,11426.0
2024-09-03,11460.5498046875
2024-09-04,11590.5
2024-09-05,11537.25
2024-09-06,11426.7998046875
2024-09-09,11497.099609375
2024-09-10,11541.7998046875
2024-09-11,11488.599609375
2024-09-12,11706.5
2024-09-13,11715.7998046875
2024-09-16,11641.349609375
2024-09-17,11649.4501953125
2024-09-18,11633.5498046875
2024-09-19,11640.5498046875
2024-09-20,11803.25
2024-09-23,11971.4501953125
2024-09-24,11761.2998046875
2024-09-25,11813.4501953125
2024-09-26,12061.5498046875
2024-09-27,11952.849609375
2024-09-30,11797.599609375
2024-10-01,11836.0498046875
2024-10-03,11722.5498046875
2024-10-04,11445.4501953125
2024-10-07,11233.25
2024-10-08,11387.5
2024-10-09,11355.099609375
2024-10-10,11435.849609375
2024-10-11,11421.400390625
2024-10-14,11311.099609375
2024-10-15,11404.9501953125
2024-10-16,11324.400390625
2024-10-17,11018.650390625
2024-10-18,11060.900390625
2024-10-21,10869.2998046875
2024-10-22,10817.349609375
2024-10-23,10752.2001953125
2024-10-24,11040.0498046875
2024-10-25,10992.5
2024-10-28,11095.0
2024-10-29,11116.2001953125
2024-10-31,11067.650390625
2024-11-01,11138.25
2024-11-04,11004.25
2024-11-06,11271.2001953125
2024-11-07,11065.9501953125
2024-11-08,11047.7998046875
2024-11-11,10968.0
2024-11-12,10891.099609375
2024-11-13,10793.349609375
2024-11-14,10735.5
2024-11-18,10626.400390625
2024-11-19,10774.599609375
2024-11-21,10955.75
2024-11-22,11387.150390625
2024-11-25,11456.849609375
2024-11-26,11120.099609375
2024-11-27,11139.25
2024-11-28,10997.7001953125
2024-11-29,11199.5
2024-12-02,11657.150390625
2024-12-03,11849.4501953125
2024-12-04,11762.2001953125
2024-12-05,11922.400390625
2024-12-06,11852.9501953125
2024-12-09,11810.2001953125
2024-12-10,11746.0498046875
2024-12-11,11886.599609375
2024-12-12,11871.2998046875
2024-12-13,12092.900390625
2024-12-16,11936.400390625
2024-12-17,11777.0
2024-12-18,11763.900390625
2024-12-19,11674.849609375
2024-12-20,11424.7001953125
2024-12-23,11467.900390625
2024-12-24,11395.5498046875
2024-12-26,11457.2998046875
2024-12-27,11400.0
2024-12-30,11296.099609375
2024-12-31,11422.4501953125
2025-01-01,11450.2001953125
2025-01-02,11792.099609375
2025-01-03,11790.9501953125
2025-01-06,11504.5
2025-01-07,11614.900390625
2025-01-08,11397.150390625
2025-01-09,11268.150390625
2025-01-10,10866.2001953125
2025-01-13,10612.150390625
2025-01-14,10480.0
2025-01-15,10524.5
2025-01-16,10642.25
2025-01-17,10586.0
2025-01-20,10624.150390625
2025-01-21,10665.900390625
2025-01-22,10694.099609375
2025-01-23,11422.7001953125
2025-01-24,11287.650390625
2025-01-27,11240.099609375
2025-01-28,11281.650390625
2025-01-29,11545.400390625
2025-01-30,11487.2998046875
2025-01-31,11503.2998046875
2025-02-01,11269.849609375
2025-02-03,11173.5
2025-02-04,11525.0498046875
2025-02-05,11584.849609375
2025-02-06,11474.599609375
2025-02-07,11650.0
2025-02-10,11532.099609375
2025-02-11,11300.7001953125
2025-02-12,11479.599609375
2025-02-13,11543.150390625
2025-02-14,11257.599609375
2025-02-17,11482.150390625
2025-02-18,11323.25
2025-02-19,11289.0
2025-02-20,11279.9501953125
2025-02-21,11158.25
2025-02-24,11043.349609375
2025-02-25,10968.4501953125
2025-02-27,10420.650390625
2025-02-28,10114.0
2025-03-03,10341.849609375
2025-03-04,10376.099609375
2025-03-05,10463.4501953125
2025-03-06,10488.9501953125
2025-03-07,10579.75
2025-03-10,10514.400390625
2025-03-11,10439.0
2025-03-12,10518.7001953125
2025-03-13,10448.5
2025-03-17,10547.7998046875
2025-03-18,10699.4501953125
2025-03-19,10934.7001953125
2025-03-20,10950.150390625
2025-03-21,10979.0
2025-03-24,11050.7998046875
2025-03-25,11428.0498046875
2025-03-26,11399.349609375
2025-03-27,11588.5
2025-03-28,11504.5
2025-04-01,11376.349609375
2025-04-02,11255.400390625
2025-04-03,11607.7998046875
2025-04-04,11496.9501953125
