Date,Close
2024-08-29,1520.425048828125
2024-08-30,1509.875
2024-09-02,1516.4000244140625
2024-09-03,1509.800048828125
2024-09-04,1514.9000244140625
2024-09-05,1493.574951171875
2024-09-06,1464.925048828125
2024-09-09,1463.0250244140625
2024-09-10,1461.5
2024-09-11,1451.550048828125
2024-09-12,1479.199951171875
2024-09-13,1472.2249755859375
2024-09-16,1471.449951171875
2024-09-17,1472.300048828125
2024-09-18,1463.125
2024-09-19,1469.675048828125
2024-09-20,1486.550048828125
2024-09-23,1494.199951171875
2024-09-24,1489.625
2024-09-25,1493.7249755859375
2024-09-26,1500.3499755859375
2024-09-27,1526.199951171875
2024-09-30,1476.9000244140625
2024-10-01,1464.9000244140625
2024-10-03,1407.625
2024-10-04,1386.9000244140625
2024-10-07,1370.4749755859375
2024-10-08,1398.0250244140625
2024-10-09,1375.050048828125
2024-10-10,1371.0250244140625
2024-10-11,1371.0999755859375
2024-10-14,1372.5999755859375
2024-10-15,1343.949951171875
2024-10-16,1354.0
2024-10-17,1356.7249755859375
2024-10-18,1358.7750244140625
2024-10-21,1369.125
2024-10-22,1343.6500244140625
2024-10-23,1338.8499755859375
2024-10-24,1339.9749755859375
2024-10-25,1327.7249755859375
2024-10-28,1334.300048828125
2024-10-29,1338.949951171875
2024-10-31,1332.5999755859375
2024-11-01,1339.0999755859375
2024-11-04,1302.0
2024-11-06,1325.550048828125
2024-11-07,1305.6500244140625
2024-11-08,1284.0
2024-11-11,1273.050048828125
2024-11-12,1273.0999755859375
2024-11-13,1252.25
2024-11-14,1267.699951171875
2024-11-18,1260.6500244140625
2024-11-19,1241.300048828125
2024-11-21,1223.199951171875
2024-11-22,1265.949951171875
2024-11-25,1287.800048828125
2024-11-26,1295.550048828125
2024-11-27,1292.9000244140625
2024-11-28,1271.3499755859375
2024-11-29,1292.449951171875
2024-12-02,1309.050048828125
2024-12-03,1323.3499755859375
2024-12-04,1309.0
2024-12-05,1321.199951171875
2024-12-06,1311.800048828125
2024-12-09,1295.1500244140625
2024-12-10,1284.949951171875
2024-12-11,1278.0999755859375
2024-12-12,1263.8499755859375
2024-12-13,1273.3499755859375
2024-12-16,1268.050048828125
2024-12-17,1245.0999755859375
2024-12-18,1253.050048828125
2024-12-19,1230.5999755859375
2024-12-20,1206.0
2024-12-23,1222.0999755859375
2024-12-24,1223.5
2024-12-26,1216.5999755859375
2024-12-27,1220.949951171875
2024-12-30,1210.9000244140625
2024-12-31,1215.449951171875
2025-01-01,1221.6500244140625
2025-01-02,1241.6500244140625
2025-01-03,1251.3499755859375
2025-01-06,1218.199951171875
2025-01-07,1240.9000244140625
2025-01-08,1264.699951171875
2025-01-09,1255.0
2025-01-10,1242.3499755859375
2025-01-13,1240.050048828125
2025-01-14,1238.550048828125
2025-01-15,1252.300048828125
2025-01-16,1268.699951171875
2025-01-17,1301.300048828125
2025-01-20,1305.0
2025-01-21,1272.949951171875
2025-01-22,1277.300048828125
2025-01-23,1263.8499755859375
2025-01-24,1245.9000244140625
2025-01-27,1229.300048828125
2025-01-28,1233.800048828125
2025-01-29,1235.800048828125
2025-01-30,1253.5999755859375
2025-01-31,1264.9000244140625
2025-02-01,1264.6500244140625
2025-02-03,1245.1500244140625
2025-02-04,1286.0
2025-02-05,1278.050048828125
2025-02-06,1281.550048828125
2025-02-07,1266.8499755859375
2025-02-10,1253.4000244140625
2025-02-11,1234.5999755859375
2025-02-12,1215.699951171875
2025-02-13,1216.199951171875
2025-02-14,1216.949951171875
2025-02-17,1224.75
2025-02-18,1224.949951171875
2025-02-19,1226.949951171875
2025-02-20,1233.050048828125
2025-02-21,1227.699951171875
2025-02-24,1214.75
2025-02-25,1203.9000244140625
2025-02-27,1207.050048828125
2025-02-28,1199.5999755859375
2025-03-03,1171.0999755859375
2025-03-04,1161.699951171875
2025-03-05,1175.75
2025-03-06,1210.550048828125
2025-03-07,1249.0999755859375
2025-03-10,1238.199951171875
2025-03-11,1247.4000244140625
2025-03-12,1256.5999755859375
2025-03-13,1247.4000244140625
2025-03-17,1240.4000244140625
2025-03-18,1238.800048828125
2025-03-19,1247.699951171875
2025-03-20,1268.550048828125
2025-03-21,1276.449951171875
2025-03-24,1301.3499755859375
2025-03-25,1285.4000244140625
2025-03-26,1272.550048828125
2025-03-27,1278.4000244140625
2025-03-28,1275.0
2025-04-01,1252.449951171875
2025-04-02,1251.0999755859375
2025-04-03,1248.5999755859375
2025-04-04,1204.699951171875
