Date,Close
2024-08-29,1566.0999755859375
2024-08-30,1588.949951171875
2024-09-02,1573.5
2024-09-03,1560.5
2024-09-04,1562.0
2024-09-05,1547.050048828125
2024-09-06,1539.0999755859375
2024-09-09,1542.5999755859375
2024-09-10,1577.9000244140625
2024-09-11,1577.699951171875
2024-09-12,1646.5
2024-09-13,1634.449951171875
2024-09-16,1635.4000244140625
2024-09-17,1661.449951171875
2024-09-18,1652.6500244140625
2024-09-19,1665.050048828125
2024-09-20,1712.300048828125
2024-09-23,1750.75
2024-09-24,1756.1500244140625
2024-09-25,1760.449951171875
2024-09-26,1769.9000244140625
2024-09-27,1735.25
2024-09-30,1709.9000244140625
2024-10-01,1699.050048828125
2024-10-03,1675.800048828125
2024-10-04,1640.75
2024-10-07,1663.0999755859375
2024-10-08,1658.4000244140625
2024-10-09,1679.449951171875
2024-10-10,1678.300048828125
2024-10-11,1687.0
2024-10-14,1696.5999755859375
2024-10-15,1717.9000244140625
2024-10-16,1733.449951171875
2024-10-17,1702.75
2024-10-18,1706.800048828125
2024-10-21,1693.1500244140625
2024-10-22,1691.75
2024-10-23,1685.0
2024-10-24,1680.199951171875
2024-10-25,1664.4000244140625
2024-10-28,1663.6500244140625
2024-10-29,1636.8499755859375
2024-10-31,1611.6500244140625
2024-11-01,1616.449951171875
2024-11-04,1591.5999755859375
2024-11-06,1598.75
2024-11-07,1575.6500244140625
2024-11-08,1570.300048828125
2024-11-11,1560.1500244140625
2024-11-12,1555.5999755859375
2024-11-13,1550.4000244140625
2024-11-14,1550.5999755859375
2024-11-18,1537.699951171875
2024-11-19,1525.949951171875
2024-11-21,1524.949951171875
2024-11-22,1570.0999755859375
2024-11-25,1579.5
2024-11-26,1577.75
2024-11-27,1577.949951171875
2024-11-28,1560.3499755859375
2024-11-29,1627.449951171875
2024-12-02,1643.0999755859375
2024-12-03,1619.6500244140625
2024-12-04,1584.050048828125
2024-12-05,1613.300048828125
2024-12-06,1597.949951171875
2024-12-09,1601.9000244140625
2024-12-10,1579.1500244140625
2024-12-11,1585.9000244140625
2024-12-12,1611.25
2024-12-13,1681.949951171875
2024-12-16,1662.4000244140625
2024-12-17,1615.300048828125
2024-12-18,1601.449951171875
2024-12-19,1599.6500244140625
2024-12-20,1578.25
2024-12-23,1587.5999755859375
2024-12-24,1584.1500244140625
2024-12-26,1599.5
2024-12-27,1598.949951171875
2024-12-30,1588.699951171875
2024-12-31,1588.1500244140625
2025-01-01,1596.050048828125
2025-01-02,1609.75
2025-01-03,1599.300048828125
2025-01-06,1587.699951171875
2025-01-07,1591.0
2025-01-08,1598.949951171875
2025-01-09,1606.949951171875
2025-01-10,1615.0999755859375
2025-01-13,1598.800048828125
2025-01-14,1599.949951171875
2025-01-15,1607.949951171875
2025-01-16,1631.449951171875
2025-01-17,1627.4000244140625
2025-01-20,1641.1500244140625
2025-01-21,1625.9000244140625
2025-01-22,1631.550048828125
2025-01-23,1636.1500244140625
2025-01-24,1643.9000244140625
2025-01-27,1602.800048828125
2025-01-28,1618.800048828125
2025-01-29,1599.5
2025-01-30,1640.449951171875
2025-01-31,1626.75
2025-02-01,1623.4000244140625
2025-02-03,1652.050048828125
2025-02-04,1661.300048828125
2025-02-05,1660.5999755859375
2025-02-06,1619.550048828125
2025-02-07,1677.800048828125
2025-02-10,1692.8499755859375
2025-02-11,1696.0
2025-02-12,1711.5999755859375
2025-02-13,1713.75
2025-02-14,1717.1500244140625
2025-02-17,1675.550048828125
2025-02-18,1668.4000244140625
2025-02-19,1645.9000244140625
2025-02-20,1645.199951171875
2025-02-21,1638.4000244140625
2025-02-24,1600.800048828125
2025-02-25,1641.5999755859375
2025-02-27,1649.699951171875
2025-02-28,1569.5999755859375
2025-03-03,1594.5999755859375
2025-03-04,1575.949951171875
2025-03-05,1616.5999755859375
2025-03-06,1626.8499755859375
2025-03-07,1631.449951171875
2025-03-10,1629.699951171875
2025-03-11,1661.199951171875
2025-03-12,1642.5999755859375
2025-03-13,1632.8499755859375
2025-03-17,1639.4000244140625
2025-03-18,1628.1500244140625
2025-03-19,1636.6500244140625
2025-03-20,1704.949951171875
2025-03-21,1726.300048828125
2025-03-24,1718.300048828125
2025-03-25,1733.699951171875
2025-03-26,1737.550048828125
2025-03-27,1723.3499755859375
2025-03-28,1730.949951171875
2025-04-01,1723.9000244140625
2025-04-02,1754.75
2025-04-03,1745.699951171875
2025-04-04,1743.25
